Codigo,Descricao,Data_Inicio,Data_Fim,Tipo_Ato_Ini,Numero_Ato_Ini,Ano_Ato_Ini
03024990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03025,"- Peixes das famílias <i>Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae</i> e <i>Muraenolepididae</i>, exceto subprodutos comestíveis de peixes das subposições 030291 a 030299:",01/04/2022,31/12/9999,Res Camex,272,2021
03025100,"-- Bacalhau-do-atlântico (<i>Gadus morhua</i>), bacalhau-da-groelândia (<i>Gadus ogac</i>) e bacalhau-do-pacífico (<i>Gadus macrocephalus</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03025200,-- Hadoque (Arinca*) (<i>Melanogrammus aeglefinus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03025300,-- Saithe (Escamudo*) (<i>Pollachius virens</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03025400,"-- Merluzas (Pescadas*) e abróteas (<i>Merluccius</i> spp<i>, Urophycis</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03025500,-- Polaca-do-alasca (Escamudo-do-alasca*) (<i>Theragra chalcogramma</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03025600,"-- Verdinhos (<i>Micromesistius poutassou, Micromesistius australis</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03025900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03027,"- Tilápias (<i>Oreochromis</i> spp), bagres (peixes-gato*) (<i>Pangasius</i> spp<i>, Silurus</i> spp<i>, Clarias</i> spp<i>, Ictalurus</i> spp), carpas (<i>Cyprinus</i> spp<i>, Carassius</i> spp<i>, Ctenopharyngodon idellus, Hypophthalmichthys</i> spp<i>, Cirrhinus</i> spp<i>, Mylopharyngodon piceus, Catla catla, Labeo</i> spp<i>, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama</i> spp), enguias (<i>Anguilla</i> spp), perca-do-nilo (<i>Lates niloticus</i>) e peixes cabeça-de-serpente (<i>Channa</i> spp), exceto subprodutos comestíveis de peixes das subposições 030291 a 030299:",01/04/2022,31/12/9999,Res Camex,272,2021
03027100,-- Tilápias (<i>Oreochromis</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
030272,"-- Bagres (Peixes-gato*) (<i>Pangasius</i> spp<i>, Silurus</i> spp<i>, Clarias</i> spp<i>, Ictalurus</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03027210,Bagre americano (<i>Ictalurus punctatus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03027290,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03027300,"-- Carpas (<i>Cyprinus</i> spp<i>, Carassius</i> spp<i>, Ctenopharyngodon idellus, Hypophthalmichthys</i> spp<i>, Cirrhinus</i> spp<i>, Mylopharyngodon piceus, Catla catla, Labeo</i> spp<i>, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03027400,-- Enguias (<i>Anguilla</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03027900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03028,"- Outros peixes, exceto subprodutos comestíveis de peixes das subposições 030291 a 030299:",01/04/2022,31/12/9999,Res Camex,272,2021
03028100,-- Cação e outros tubarões,01/04/2022,31/12/9999,Res Camex,272,2021
03028200,-- Raias (<i>Rajidae</i>),01/04/2022,31/12/9999,Res Camex,272,2021
030283,-- Merluza negra e merluza antártica (Marlongas*) (<i>Dissostichus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03028310,Merluza negra (<i>Dissostichus eleginoides</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028320,Merluza antártica (<i>Dissostichus mawsoni</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028400,-- Robalos (<i>Dicentrarchus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03028500,-- Esparídeos (<i>Sparidae</i>),01/04/2022,31/12/9999,Res Camex,272,2021
030289,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03028910,Pargo (<i>Lutjanus purpureus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
0302892,"Cherne-poveiro (<i>Polyprion americanus</i>), garoupas (<i>Acanthistius</i> spp), esturjão (<i>Acipenser baerii</i>) e peixes-rei (<i>Atherina</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03028921,Cherne-poveiro (<i>Polyprion americanus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028922,Garoupas (<i>Acanthistius</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03028923,Esturjão (<i>Acipenser baerii</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028924,Peixes-rei (<i>Atherina</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
0302893,"Curimatãs (<i>Prochilodus</i> spp), tilápias (<i>Tilapia</i> spp<i>, Sarotherodon</i> spp<i>, Danakilia</i> spp; seus híbridos), surubins (<i>Pseudoplatystoma</i> spp), traíra (<i>Hoplias malabaricus & H cf lacerdae</i>), piaus (<i>Leporinus</i> spp), tainhas (<i>Mugil</i> spp), pirarucu (<i>Arapaima gigas</i>) e pescadas (<i>Cynoscion</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03028931,Curimatãs (<i>Prochilodus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03028932,"Tilápias (<i>Tilapia</i> spp<i>, Sarotherodon</i> spp<i>, Danakilia</i> spp; seus híbridos)",01/04/2022,31/12/9999,Res Camex,272,2021
03028933,Surubins (<i>Pseudoplatystoma</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03028934,Traíra (<i>Hoplias malabaricus & H cf lacerdae</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028935,Piaus (<i>Leporinus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03028936,Tainhas (<i>Mugil</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03028937,Pirarucu (<i>Arapaima gigas</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028938,Pescadas (<i>Cynoscion</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
0302894,"Piramutaba (<i>Brachyplatystoma vaillantii</i>), dourada (<i>Brachyplatystoma flavicans</i>), pacu (<i>Piaractus mesopotamicus</i>), tambaqui (<i>Colossoma macropomum</i>) e tambacu (híbrido de tambaqui e pacu)",01/04/2022,31/12/9999,Res Camex,272,2021
03028941,Piramutaba (<i>Brachyplatystoma vaillantii</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028942,Dourada (<i>Brachyplatystoma flavicans</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028943,Pacu (<i>Piaractus mesopotamicus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028944,Tambaqui (<i>Colossoma macropomum</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03028945,Tambacu (híbrido de tambaqui e pacu),01/04/2022,31/12/9999,Res Camex,272,2021
03028990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03029,"- Fígados, ovas, gônadas masculinas, barbatanas, cabeças, caudas, bexigas-natatórias e outros subprodutos comestíveis de peixes:",01/04/2022,31/12/9999,Res Camex,272,2021
030291,"-- Fígados, ovas e gônadas masculinas",01/04/2023,31/12/9999,Res Camex,440,2022
03029110,Ovas de tainhas (<i>Mugil</i> spp),01/04/2023,31/12/9999,Res Camex,440,2022
03029190,Outros,01/04/2023,31/12/9999,Res Camex,440,2022
03029200,-- Barbatanas de tubarão,01/04/2022,31/12/9999,Res Camex,272,2021
03029900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
0303,"Peixes congelados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 0304",01/04/2022,31/12/9999,Res Camex,272,2021
03031,"- Salmonídeos, exceto subprodutos comestíveis de peixes das subposições 030391 a 030399:",01/04/2022,31/12/9999,Res Camex,272,2021
03031100,-- Salmão-do-pacífico (salmão-vermelho) (<i>Oncorhynchus nerka</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03031200,"-- Outros salmões-do-pacífico (<i>Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou</i> e <i>Oncorhynchus rhodurus</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03031300,-- Salmão-do-atlântico (<i>Salmo salar</i>) e salmão-do-danúbio (<i>Hucho hucho</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03031400,"-- Trutas (<i>Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache</i> e <i>Oncorhynchus chrysogaster</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03031900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03032,"- Tilápias (<i>Oreochromis</i> spp), bagres (peixes-gato*) (<i>Pangasius</i> spp<i>, Silurus</i> spp<i>, Clarias</i> spp<i>, Ictalurus</i> spp), carpas (<i>Cyprinus</i> spp<i>, Carassius</i> spp<i>, Ctenopharyngodon idellus, Hypophthalmichthys</i> spp<i>, Cirrhinus</i> spp<i>, Mylopharyngodon piceus, Catla catla, Labeo</i> spp<i>, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama</i> spp), enguias (<i>Anguilla</i> spp), perca-do-nilo (<i>Lates niloticus</i>) e peixes cabeça-de-serpente (<i>Channa</i> spp), exceto subprodutos comestíveis de peixes das subposições 030391 a 030399:",01/04/2022,31/12/9999,Res Camex,272,2021
03032300,-- Tilápias (<i>Oreochromis</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
030324,"-- Bagres (Peixes-gato*) (<i>Pangasius</i> spp<i>, Silurus</i> spp<i>, Clarias</i> spp<i>, Ictalurus</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03032410,Bagre americano (<i>Ictalurus punctatus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03032490,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03032500,"-- Carpas (<i>Cyprinus</i> spp<i>, Carassius</i> spp<i>, Ctenopharyngodon idellus, Hypophthalmichthys</i> spp<i>, Cirrhinus</i> spp<i>, Mylopharyngodon piceus, Catla catla, Labeo</i> spp<i>, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03032600,-- Enguias (<i>Anguilla</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03032900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03033,"- Peixes chatos (<i>Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae</i> e <i>Citharidae</i>), exceto subprodutos comestíveis de peixes das subposições 030391 a 030399:",01/04/2022,31/12/9999,Res Camex,272,2021
03033100,"-- Linguados-gigantes (Alabotes*) (<i>Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03033200,-- Solha (<i>Pleuronectes platessa</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03033300,-- Linguados (<i>Solea</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03033400,-- Pregado (<i>Psetta maxima</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03033900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03034,"- Atuns (do gênero <i>Thunnus</i>), bonito-listrado (gaiado*) (<i>Katsuwonus pelamis</i>), exceto subprodutos comestíveis de peixes das subposições 030391 a 030399:",01/04/2022,31/12/9999,Res Camex,272,2021
03034100,-- Albacora-branca (atum) (<i>Thunnus alalunga</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03034200,-- Albacora-laje (atum) (<i>Thunnus albacares</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03034300,-- Bonito-listrado (Gaiado*) (<i>Katsuwonus pelamis</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03034400,-- Albacora-bandolim (atum) (<i>Thunnus obesus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03034500,"-- Atuns-azuis (atuns) (<i>Thunnus thynnus, Thunnus orientalis</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03034600,-- Atum-azul do sul (atum) (<i>Thunnus maccoyii</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03034900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03035,"- Arenques (<i>Clupea harengus, Clupea pallasii</i>), anchovas (biqueirões*) (<i>Engraulis</i> spp), sardinhas (<i>Sardina pilchardus, Sardinops</i> spp<i>, Sardinella</i> spp) (sardinha (<i>Sardina pilchardus</i>) e sardinelas (<i>Sardinops</i> spp, <i>Sardinella</i> spp)*), anchoveta (espadilha*) (<i>Sprattus sprattus</i>), cavalinhas (sardas e cavalas*) (<i>Scomber scombrus, Scomber australasicus, Scomber japonicus</i>), cavalas-do-índico (<i>Rastrelliger</i> spp), serras (<i>Scomberomorus</i> spp), carapaus (<i>Trachurus</i> spp), xaréus (<i>Caranx</i> spp), bijupirá (cobia*) (<i>Rachycentron canadum</i>), pampos-prateado (<i>Pampus</i> spp), agulhão-do-japão (<i>Cololabis saira</i>), charros (<i>Decapterus</i> spp), capelim (<i>Mallotus villosus</i>), espadarte (<i>Xiphias gladius</i>), merma-oriental (<i>Euthynnus affinis</i>), bonitos (<i>Sarda</i> spp), espadins, marlins, veleiros (<i>Istiophoridae</i>), exceto subprodutos comestíveis de peixes das subposições 030391 a 030399:",01/04/2022,31/12/9999,Res Camex,272,2021
03035100,"-- Arenques (<i>Clupea harengus, Clupea pallasii</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03035300,"-- Sardinhas (<i>Sardina pilchardus, Sardinops</i> spp<i>, Sardinella</i> spp) (Sardinha (<i>Sardina pilchardus</i>) e sardinelas (<i>Sardinops</i> spp,<i> </i><i>Sardinella</i> spp)*), anchoveta (espadilha*) (<i>Sprattus sprattus</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03035400,"-- Cavalinhas (Sardas e cavalas*) (<i>Scomber scombrus, Scomber australasicus, Scomber japonicus</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03035500,-- Carapaus (<i>Trachurus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03035600,-- Bijupirá (Cobia*) (<i>Rachycentron canadum</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03035700,-- Espadarte (<i>Xiphias gladius</i>),01/04/2022,31/12/9999,Res Camex,272,2021
030359,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03035910,"Espadins, marlins, veleiros (<i>Istiophoridae</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03035920,Anchoita (<i>Engraulis anchoita</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03035990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03036,"- Peixes das famílias <i>Bregmacerotidae</i>, <i>Euclichthyidae</i>, <i>Gadidae</i>, <i>Macrouridae</i>, <i>Melanonidae</i>, <i>Merlucciidae</i>, <i>Moridae</i> e <i>Muraenolepididae</i>, exceto subprodutos comestíveis de peixes das subposições 030391 a 030399:",01/04/2022,31/12/9999,Res Camex,272,2021
03036300,"-- Bacalhau-do-atlântico (<i>Gadus morhua</i>), bacalhau-da-groelândia (<i>Gadus ogac</i>) e bacalhau-do-pacífico (<i>Gadus macrocephalus</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03036400,-- Hadoque (Arinca*) (<i>Melanogrammus aeglefinus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03036500,-- Saithe (Escamudo*) (<i>Pollachius virens</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03036600,"-- Merluzas (Pescadas*) e abróteas (<i>Merluccius</i> spp, <i>Urophycis</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03036700,-- Polaca-do-alasca (Escamudo-do-alasca*) (<i>Theragra chalcogramma</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03036800,"-- Verdinhos (<i>Micromesistius poutassou, Micromesistius australis</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
030369,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03036910,Merluza rosada (<i>Macruronus magellanicus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03036990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03038,"- Outros peixes, exceto subprodutos comestíveis de peixes das subposições 030391 a 030399:",01/04/2022,31/12/9999,Res Camex,272,2021
030381,-- Cação e outros tubarões,01/04/2022,31/12/9999,Res Camex,272,2021
0303811,Tubarão-azul (<i>Prionace glauca</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038111,Inteiro,01/04/2022,31/12/9999,Res Camex,272,2021
03038112,"Eviscerado, sem cabeça e sem barbatanas",01/04/2022,31/12/9999,Res Camex,272,2021
03038113,"Em pedaços, com pele",01/04/2022,31/12/9999,Res Camex,272,2021
03038114,"Em pedaços, sem pele",01/04/2022,31/12/9999,Res Camex,272,2021
03038119,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03038190,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03038200,-- Raias (<i>Rajidae</i>),01/04/2022,31/12/9999,Res Camex,272,2021
030383,-- Merluza negra e merluza antártica (Marlongas*) (<i>Dissostichus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
0303831,Merluza negra (<i>Dissostichus eleginoides</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038311,"Evisceradas, sem cabeça e sem cauda",01/04/2022,31/12/9999,Res Camex,272,2021
03038319,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
0303832,Merluza antártica (<i>Dissostichus mawsoni</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038321,"Evisceradas, sem cabeça e sem cauda",01/04/2022,31/12/9999,Res Camex,272,2021
03038329,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
03038400,-- Robalos (<i>Dicentrarchus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
030389,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03038910,Corvina (<i>Micropogonias furnieri</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038920,Pescadas (<i>Cynoscion</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
0303893,Pargo (<i>Lutjanus purpureus</i>) e peixe-sapo (<i>Lophius gastrophysus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038932,Pargo (<i>Lutjanus purpureus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038933,Peixe-sapo (<i>Lophius gastrophysus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
0303894,"Cherne-poveiro (<i>Polyprion americanus</i>), garoupas (<i>Acanthistius</i> spp), tainhas (<i>Mugil</i> spp), esturjões (<i>Acipenser baerii, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus</i>), peixes-rei (<i>Atherina</i> spp) e nototenias (<i>Patagonotothen</i> spp)",01/04/2022,31/12/9999,Res Camex,272,2021
03038941,Cherne-poveiro (<i>Polyprion americanus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038942,Garoupas (<i>Acanthistius</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03038943,Tainhas (<i>Mugil</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03038944,"Esturjões (<i>Acipenser baerii, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03038945,Peixes-rei (<i>Atherina</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03038946,Nototenias (<i>Patagonotothen</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
0303895,"Curimatãs (<i>Prochilodus</i> spp), tilápias (<i>Tilapia</i> spp<i>, Sarotherodon</i> spp<i>, Danakilia</i> spp; seus híbridos), surubins (<i>Pseudoplatystoma</i> spp), traíra (<i>Hoplias malabaricus & H cf lacerdae</i>), piaus (<i>Leporinus</i> spp) e pirarucu (<i>Arapaima gigas</i>)",01/04/2022,31/12/9999,Res Camex,272,2021
03038951,Curimatãs (<i>Prochilodus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03038952,"Tilápias (<i>Tilapia</i> spp<i>, Sarotherodon</i> spp<i>, Danakilia</i> spp; seus híbridos)",01/04/2022,31/12/9999,Res Camex,272,2021
03038953,Surubins (<i>Pseudoplatystoma</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03038954,Traíra (<i>Hoplias malabaricus & H cf lacerdae</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038955,Piaus (<i>Leporinus</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
03038956,Pirarucu (<i>Arapaima gigas</i>),01/04/2022,31/12/9999,Res Camex,272,2021
0303896,"Piramutaba (<i>Brachyplatystoma vaillantii</i>), dourada (<i>Brachyplatystoma flavicans</i>), pacu (<i>Piaractus mesopotamicus</i>), tambaqui (<i>Colossoma macropomum</i>) e tambacu (híbrido de tambaqui e pacu)",01/04/2022,31/12/9999,Res Camex,272,2021
03038961,Piramutaba (<i>Brachyplatystoma vaillantii</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038962,Dourada (<i>Brachyplatystoma flavicans</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038963,Pacu (<i>Piaractus mesopotamicus</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038964,Tambaqui (<i>Colossoma macropomum</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03038965,Tambacu (híbrido de tambaqui e pacu),01/04/2022,31/12/9999,Res Camex,272,2021
03038990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03039,"- Fígados, ovas, gônadas masculinas, barbatanas, cabeças, caudas, bexigas-natatórias e outros subprodutos comestíveis de peixes:",01/04/2022,31/12/9999,Res Camex,272,2021
030391,"-- Fígados, ovas e gônadas masculinas",01/04/2023,31/12/9999,Res Camex,440,2022
03039110,Ovas de tainhas (<i>Mugil</i> spp),01/04/2023,31/12/9999,Res Camex,440,2022
03039190,Outros,01/04/2023,31/12/9999,Res Camex,440,2022
03039200,-- Barbatanas de tubarão,01/04/2022,31/12/9999,Res Camex,272,2021
030399,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
03039910,Cabeças de Merluza negra (<i>Dissostichus eleginoides</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03039920,Cabeças de Merluza antártica (<i>Dissostichus mawsoni</i>),01/04/2022,31/12/9999,Res Camex,272,2021
03039990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
0304,"Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados",01/04/2022,31/12/9999,Res Camex,272,2021
03043,"- Filés (filetes) de tilápias (<i>Oreochromis</i> spp), bagres (peixes-gato*) (<i>Pangasius</i> spp<i>, Silurus</i> spp<i>, Clarias</i> spp<i>, Ictalurus</i> spp), carpas (<i>Cyprinus</i> spp<i>, Carassius</i> spp<i>, Ctenopharyngodon idellus, Hypophthalmichthys</i> spp<i>, Cirrhinus</i> spp<i>, Mylopharyngodon piceus, Catla catla, Labeo</i> spp<i>, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama</i> spp), enguias (<i>Anguilla</i> spp), perca-do-nilo (<i>Lates niloticus</i>) e peixes cabeça-de-serpente (<i>Channa</i> spp), frescos ou refrigerados:",01/04/2022,31/12/9999,Res Camex,272,2021
03043100,-- Tilápias (<i>Oreochromis</i> spp),01/04/2022,31/12/9999,Res Camex,272,2021
